i,q,symbol,bin,qpsk4_score,carrier_rms
-0.8855166,-0.5959254,2,-49,0.1452189,0.0478660
0.7545690,0.8820341,2,-48,0.1775129,0.0473981
1.2525884,-1.1230819,2,-46,0.1382580,0.0498963
0.5837590,-0.2837656,2,-43,0.1465134,0.0503977
0.3237542,0.4670161,2,-42,0.1582611,0.0461713
0.5823516,0.2560266,2,-41,0.2490263,0.0487336
-0.0323015,0.4869732,2,-40,0.1988561,0.0479146
-0.0070491,-0.1984168,2,-39,0.1695710,0.0490551
-0.7623845,-0.6257318,2,-37,0.1583061,0.0477034
-0.6180792,0.3880195,2,-35,0.2030056,0.0473512
0.4588180,-0.1498380,2,-33,0.2319180,0.0461964
0.5007048,-0.2626715,2,-29,0.1848072,0.0486243
-0.6145580,0.5002078,2,-28,0.1819192,0.0492241
1.5659976,0.9911332,2,-25,0.2299914,0.0489457
0.5317076,0.2595145,2,-24,0.2017165,0.0499965
-0.1601602,-0.6282631,2,-22,0.1553333,0.0471174
-1.0408850,-0.7868192,2,-21,0.1545720,0.0494302
0.2663477,0.0163862,2,-19,0.1691997,0.0487125
0.1166854,-0.1623702,2,-18,0.2177951,0.0464524
-0.6930382,-1.8865615,2,-16,0.1599836,0.0491891
0.5483551,-0.2480216,2,-15,0.1579232,0.0492524
1.0488369,-0.0328968,2,-13,0.2262520,0.0490696
0.8093215,-0.6446167,2,-9,0.2446392,0.0501565
