i,q,symbol,bin
-0.7908035,0.6120701,0,55
-0.9894920,0.1445875,0,56
0.9778414,-0.2093471,0,57
0.9938188,-0.1110147,0,58
0.0945704,-0.9955182,0,59
0.7051060,0.7091019,0,60
-0.7392654,-0.6734142,0,61
0.9595942,-0.2813873,0,62
0.9975080,-0.0705539,0,63
-0.8905181,-0.4549477,0,64
-0.5974185,-0.8019296,0,65
-0.8341854,0.5514840,0,66
0.5909689,0.8066943,0,67
0.4356699,-0.9001065,0,68
0.9954545,0.0952376,0,69
-0.8616225,-0.5075498,0,70
-0.8657889,-0.5004095,0,71
0.5597101,-0.8286885,0,72
-0.9190716,0.3940908,0,73
-0.9610809,0.2762670,0,74
-0.7424539,0.6698971,0,75
-0.8057865,-0.5922062,0,76
-0.8212572,-0.5705581,0,77
-0.5183024,0.8551974,0,78
0.3678894,0.9298696,0,79
-0.9645115,-0.2640407,0,80
-0.5732334,0.8193921,0,81
0.7021520,-0.7120271,0,82
-0.5339948,-0.8454878,0,83
0.4694405,0.8829641,0,84
0.9532143,-0.3022952,0,85
0.5190011,0.8547735,0,86
-0.2831110,-0.9590871,0,87
-0.9999589,-0.0090681,0,88
-0.9319158,0.3626748,0,89
-0.9789737,-0.2039863,0,90
-0.5379054,-0.8430052,0,91
0.8702837,0.4925508,0,92
-0.8864166,-0.4628883,0,93
-0.5931942,-0.8050594,0,94
0.6628881,-0.7487184,0,95
0.5763192,0.8172247,0,96
-0.1400994,0.9901374,0,97
-0.9935819,0.1131151,0,98
0.5645899,0.8253716,0,99
-0.9369752,0.3493960,0,100
-0.8191123,-0.5736333,0,101
-0.4260372,-0.9047056,0,102
-0.9984018,0.0565134,0,103
-0.2069032,0.9783614,0,104
-0.8152105,-0.5791648,0,105
-0.9983017,-0.0582560,0,106
0.8769037,0.4806660,0,107
-0.5261048,0.8504198,0,108
-0.7430133,-0.6692767,0,109
0.9517041,0.3070167,0,110
-0.9792388,0.2027099,0,111
0.9960601,0.0886812,0,112
-0.9995687,0.0293663,0,113
0.1074518,0.9942103,0,114
-0.4223708,0.9064232,0,115
0.1507514,0.9885717,0,116
0.7748691,0.6321217,0,117
-0.7063091,0.7079036,0,118
0.0501371,0.9987423,0,119
0.9167915,0.3993663,0,120
0.1863145,-0.9824902,0,121
-0.9999842,-0.0056266,0,122
0.4057702,0.9139751,0,123
-0.9653128,0.2610960,0,124
-0.8769633,0.4805573,0,125
0.3234754,0.9462366,0,126
0.4328708,0.9014559,0,127
0.5907212,-0.8068757,0,128
0.1688143,-0.9856479,0,129
0.4020702,0.9156088,0,130
0.3803771,0.9248315,0,131
0.3555222,0.9346678,0,132
0.9996764,0.0254375,0,133
-0.9935692,-0.1132268,0,134
0.9970790,-0.0763763,0,135
0.4330685,-0.9013610,0,136
-0.8038961,-0.5947697,0,137
-0.5266745,0.8500671,0,138
0.0168740,-0.9998576,0,139
-0.1921426,-0.9813671,0,140
-0.9633235,-0.2683427,0,141
0.9999009,-0.0140790,0,142
-0.8285108,-0.5599731,0,143
-0.2614880,0.9652067,0,144
-0.9997586,0.0219702,0,145
-0.9951342,-0.0985287,0,146
0.1475254,0.9890583,0,147
0.9879892,-0.1545230,0,148
0.9221944,-0.3867267,0,149
0.5094911,0.8604759,0,150
-0.9075571,-0.4199287,0,151
-0.8646483,0.5023777,0,152
0.9949788,-0.1000857,0,153
0.9053294,0.4247102,0,154
-0.9962304,0.0867475,0,155
0.2460656,-0.9692532,0,156
-0.4143304,-0.9101265,0,157
0.2384823,-0.9711469,0,158
-0.4414917,-0.8972653,0,159
0.5063199,0.8623457,0,160
0.1271283,-0.9918863,0,161
0.9936453,0.1125572,0,162
0.7646720,0.6444197,1,-159
0.7114900,0.7026962,1,-158
-0.8281017,-0.5605779,1,-157
-0.7541792,0.6566687,1,-156
-0.9885161,-0.1511156,1,-155
0.4864635,0.8737009,1,-154
0.9169008,0.3991154,1,-153
-0.6498402,-0.7600709,1,-152
0.4713840,-0.8819280,1,-151
-0.4150992,-0.9097762,1,-150
0.0466342,0.9989120,1,-149
0.9118395,0.4105468,1,-148
0.6840003,0.7294818,1,-147
-0.9731547,-0.2301521,1,-146
-0.9963161,0.0857572,1,-145
-0.0044371,0.9999902,1,-144
0.0227305,0.9997417,1,-143
-0.9982558,-0.0590372,1,-142
0.2307910,0.9730033,1,-141
-0.5715991,-0.8205330,1,-140
-0.8484914,0.5292092,1,-139
-0.0893058,-0.9960043,1,-138
-0.7985290,0.6019564,1,-137
-0.4944068,-0.8692307,1,-136
-0.9970335,0.0769683,1,-135
-0.9985281,0.0542367,1,-134
0.0454393,0.9989671,1,-133
-0.8190434,-0.5737316,1,-132
0.9621609,0.2724818,1,-131
0.2153693,-0.9765327,1,-130
-0.4199076,-0.9075668,1,-129
-0.2715741,0.9624175,1,-128
0.8977665,-0.4404717,1,-127
0.9961128,-0.0880868,1,-126
-0.2664136,0.9638588,1,-125
0.4607904,-0.8875090,1,-124
0.1548523,-0.9879376,1,-123
-0.9998558,0.0169846,1,-122
-0.8460284,0.5331379,1,-121
0.8569214,0.5154471,1,-120
0.9111528,0.4120685,1,-119
0.9983007,-0.0582722,1,-118
-0.9936035,-0.1129248,1,-117
0.6765854,0.7363642,1,-116
0.4624091,-0.8866667,1,-115
0.1060200,0.9943640,1,-114
0.2160613,0.9763798,1,-113
-0.8833275,-0.4687563,1,-112
0.6118674,-0.7909604,1,-111
0.8361383,0.5485186,1,-110
0.9627281,-0.2704712,1,-109
0.2069315,-0.9783554,1,-108
-0.9934587,0.1141914,1,-107
0.7706155,0.6373004,1,-106
0.7420672,-0.6703255,1,-105
-0.6265902,0.7793489,1,-104
-0.9205729,0.3905707,1,-103
-0.8368466,0.5474375,1,-102
-0.8030287,0.5959404,1,-101
0.8971618,-0.4417021,1,-100
0.3921997,0.9198801,1,-99
-0.8737373,0.4863981,1,-98
0.0749852,-0.9971846,1,-97
-0.9611946,0.2758712,1,-96
0.0861573,-0.9962816,1,-95
-0.8841231,0.4672541,1,-94
0.9450976,-0.3267881,1,-93
0.0181515,-0.9998353,1,-92
0.9687847,-0.2479033,1,-91
0.9565738,-0.2914900,1,-90
-0.3608514,0.9326233,1,-89
0.9991347,-0.0415920,1,-88
0.5932757,-0.8049993,1,-87
0.4642572,-0.8857004,1,-86
0.3572502,-0.9340087,1,-85
0.9978324,-0.0658057,1,-84
0.9453203,0.3261433,1,-83
0.9922007,0.1246505,1,-82
0.3865343,0.9222750,1,-81
-0.9829046,0.1841154,1,-80
0.3272595,-0.9449345,1,-79
-0.6762136,-0.7367056,1,-78
-0.9671459,-0.2542219,1,-77
0.3615574,-0.9323499,1,-76
-0.7956165,-0.6058006,1,-75
0.5068746,0.8620198,1,-74
0.9878515,-0.1554008,1,-73
-0.9957794,-0.0917791,1,-72
-0.0553046,-0.9984695,1,-71
-0.4255322,-0.9049433,1,-70
-0.0768381,0.9970436,1,-69
-0.2855260,0.9583710,1,-68
-0.9790971,-0.2033934,1,-67
0.8315570,0.5554394,1,-66
0.0829455,-0.9965541,1,-65
-0.6889265,0.7248312,1,-64
-0.8095176,0.5870956,1,-63
0.8566016,-0.5159784,1,-62
-0.8684384,-0.4957971,1,-61
-0.6226973,-0.7824628,1,-60
-0.4900821,-0.8716763,1,-59
0.9257056,-0.3782448,1,-58
0.2991928,0.9541926,1,-57
0.9092844,-0.4161753,1,-56
0.8819180,-0.4714028,1,-55
0.8284107,0.5601212,1,-54
0.9248801,-0.3802588,1,-53
-0.3810881,0.9245387,1,-52
-0.9992654,-0.0383229,1,-51
0.9549389,-0.2968022,1,-50
0.3225024,-0.9465686,1,-49
0.5390053,-0.8423023,1,-48
0.1604234,0.9870483,1,-47
-0.8387302,0.5445473,1,-46
0.3642799,-0.9312895,1,-45
0.8192156,0.5734857,1,-44
-0.3311031,-0.9435946,1,-43
-0.6747134,-0.7380798,1,-42
0.7488889,0.6626955,1,-41
-0.0782293,-0.9969354,1,-40
-0.9951918,-0.0979447,1,-39
0.6859879,0.7276129,1,-38
0.5676771,-0.8232513,1,-37
0.1462450,0.9892485,1,-36
-0.8343278,0.5512687,1,-35
0.1881997,0.9821308,1,-34
0.0563186,-0.9984128,1,-33
0.1196762,0.9928130,1,-32
-0.6124438,0.7905141,1,-31
0.4832695,0.8754717,1,-30
0.6651625,-0.7466986,1,-29
-0.9772568,0.2120592,1,-28
-0.9505979,0.3104250,1,-27
-0.3656493,0.9307526,1,-26
-0.9960315,0.0890011,1,-25
0.6564432,-0.7543755,1,-24
0.2388723,0.9710510,1,-23
0.0131620,0.9999134,1,-22
0.6524055,-0.7578701,1,-21
0.9539702,-0.2999015,1,-20
-0.9537786,-0.3005100,1,-19
0.1125695,0.9936438,1,-18
-0.6100919,0.7923306,1,-17
0.9694337,0.2453534,1,-16
-0.1603414,0.9870616,1,-15
-0.5884274,0.8085501,1,-14
0.3253386,0.9455976,1,-13
-0.4981007,0.8671191,1,-12
0.9295573,-0.3686779,1,-11
-0.1050247,-0.9944696,1,-10
0.4594139,0.8882223,1,-9
-0.7453968,-0.6666210,1,-8
0.7209570,0.6929797,1,-7
0.1203768,-0.9927282,1,-6
0.0271291,0.9996319,1,-5
0.9115811,0.4111203,1,-4
0.7823870,-0.6227925,1,-3
0.2445156,-0.9696454,1,-2
0.5541684,-0.8324046,1,-1
0.9594217,-0.2819751,1,1
-0.8630254,-0.5051606,1,2
0.9590433,-0.2832595,1,3
-0.1516397,0.9884359,1,4
0.5335873,0.8457450,1,5
-0.6198096,0.7847522,1,6
-0.8689261,-0.4949418,1,7
-0.6851555,-0.7283969,1,8
-0.9080767,0.4188039,1,9
-0.9782532,-0.2074145,1,10
0.9781035,0.2081188,1,11
0.9374517,0.3481155,1,12
-0.9952854,0.0969897,1,13
-0.4979890,0.8671833,1,14
-0.9976766,-0.0681281,1,15
-0.8900169,0.4559276,1,16
0.7706699,0.6372346,1,17
0.3620687,-0.9321514,1,18
-0.8991944,0.4375494,1,19
0.4072312,0.9133251,1,20
0.9865038,0.1637384,1,21
-0.1341737,-0.9909579,1,22
-0.7951179,0.6064548,1,23
0.0147180,-0.9998917,1,24
-0.7309638,0.6824162,1,25
0.0349160,-0.9993902,1,26
0.3050144,0.9523478,1,27
0.8761070,0.4821166,1,28
-0.9839051,-0.1786917,1,29
0.8099433,-0.5865082,1,30
0.8314568,0.5555895,1,31
-0.9833829,-0.1815436,1,32
0.1744229,-0.9846709,1,33
-0.5707877,0.8210977,1,34
0.9312071,-0.3644906,1,35
-0.2385660,0.9711263,1,36
0.2287209,0.9734920,1,37
-0.5133849,-0.8581585,1,38
-0.9768478,0.2139354,1,39
-0.9055692,-0.4241985,1,40
0.8733482,-0.4870964,1,41
-0.9786990,-0.2053000,1,42
0.9975821,0.0694974,1,43
0.0232594,0.9997295,1,44
-0.3605720,-0.9327314,1,45
0.2973617,0.9547649,1,46
-0.4945728,-0.8691362,1,47
-0.8656892,0.5005820,1,48
-0.2752561,-0.9613709,1,49
-0.7881451,-0.6154894,1,50
-0.9752423,0.2211387,1,51
-0.9178291,0.3969758,1,52
0.4740285,0.8805095,1,53
0.5853213,-0.8108014,1,54
0.2239663,-0.9745969,1,55
-0.8668327,-0.4985991,1,56
-0.8109705,-0.5850870,1,57
-0.3556087,0.9346349,1,58
0.9881644,0.1533989,1,59
0.8202453,0.5720119,1,60
-0.4285538,-0.9035163,1,61
0.9993045,-0.0372876,1,62
-0.5542361,-0.8323595,1,63
-0.3241018,-0.9460222,1,64
-0.4700947,-0.8826160,1,65
-0.6582114,-0.7528331,1,66
0.5242351,0.8515735,1,67
-0.3188991,0.9477887,1,68
0.8875016,0.4608048,1,69
0.8449605,-0.5348287,1,70
0.9974645,0.0711656,1,71
0.2273865,0.9738046,1,72
-0.6447420,0.7644002,1,73
0.2834272,0.9589937,1,74
-0.9999797,-0.0063827,1,75
0.0631277,-0.9980054,1,76
0.4776196,-0.8785667,1,77
0.9944240,0.1054554,1,78
-0.6425463,0.7662469,1,79
-0.5043740,-0.8634853,1,80
-0.7158902,-0.6982129,1,81
-0.2003735,0.9797196,1,82
-0.8949215,-0.4462235,1,83
-0.8560280,-0.5169294,1,84
-0.5719122,0.8203148,1,85
-0.2048925,-0.9787845,1,86
0.8267069,-0.5626329,1,87
-0.8997284,-0.4364503,1,88
0.6791707,-0.7339804,1,89
-0.1020759,-0.9947766,1,90
-0.7379956,-0.6748055,1,91
-0.4476009,0.8942335,1,92
0.9999427,0.0107102,1,93
-0.9643574,0.2646031,1,94
-0.9616393,0.2743170,1,95
-0.4374627,-0.8992366,1,96
0.6987764,0.7153403,1,97
-0.8349848,-0.5502730,1,98
0.9580009,0.2867652,1,99
-0.4156259,-0.9095357,1,100
0.3526019,0.9357734,1,101
0.6906809,0.7231597,1,102
0.9451731,-0.3265698,1,103
0.9739742,0.2266586,1,104
-0.1467304,-0.9891765,1,105
-0.9531632,0.3024565,1,106
0.5906596,0.8069209,1,107
0.9544458,-0.2983842,1,108
0.1288414,-0.9916652,1,109
0.5491692,0.8357112,1,110
-0.9981902,-0.0601375,1,111
-0.6525995,0.7577031,1,112
0.8771106,0.4802884,1,113
-0.1627355,0.9866697,1,114
-0.7547134,0.6560547,1,115
0.2862103,0.9581668,1,116
-0.1184748,0.9929571,1,117
-0.7729678,-0.6344453,1,118
0.9937000,-0.1120728,1,119
-0.1761630,-0.9843610,1,120
-0.9758240,-0.2185578,1,121
0.9999380,-0.0111362,1,122
-0.9244675,0.3812609,1,123
-0.9633716,0.2681701,1,124
0.0026788,-0.9999964,1,125
-0.9354741,-0.3533953,1,126
0.7362448,0.6767153,1,127
-0.4791295,0.8777442,1,128
-0.7285334,-0.6850103,1,129
-0.9995198,0.0309870,1,130
0.0600409,0.9981959,1,131
0.9534709,-0.3014848,1,132
0.9677927,0.2517483,1,133
0.9854493,-0.1699701,1,134
-0.9782845,-0.2072662,1,135
-0.3855628,0.9226816,1,136
0.9631776,-0.2688660,1,137
-0.1697018,-0.9854954,1,138
-0.4654070,-0.8850968,1,139
0.8621256,0.5066947,1,140
0.5492838,-0.8356358,1,141
0.3363486,0.9417375,1,142
-0.8637537,-0.5039143,1,143
-0.4149157,-0.9098598,1,144
-0.8475995,-0.5306365,1,145
0.9994153,0.0341923,1,146
-0.9069285,-0.4212846,1,147
0.8211145,-0.5707634,1,148
0.2106669,0.9775579,1,149
0.4307374,-0.9024773,1,150
0.8428646,0.5381256,1,151
0.0474737,-0.9988725,1,152
0.9940681,-0.1087590,1,153
0.8058557,-0.5921120,1,154
-0.8029015,-0.5961117,1,155
0.8316535,0.5552949,1,156
0.3040718,0.9526491,1,157
0.9998148,0.0192428,1,158
-0.9930813,-0.1174292,1,159
0.8583871,-0.5130025,1,160
-0.3783489,0.9256631,1,161
-0.9562220,-0.2926422,1,162
-0.8740010,0.4859242,2,-159
-0.8589734,0.5120202,2,-158
0.7781922,-0.6280262,2,-157
0.4154817,0.9096016,2,-156
-0.6966484,0.7174127,2,-155
0.8291500,-0.5590261,2,-154
0.8825786,0.4701650,2,-153
0.6226298,0.7825166,2,-152
0.9462233,-0.3235144,2,-151
-0.9614434,0.2750031,2,-150
-0.8068134,-0.5908064,2,-149
0.3790108,0.9253923,2,-148
-0.7323326,-0.6809471,2,-147
0.5037222,0.8638657,2,-146
-0.8710962,0.4911124,2,-145
-0.6832119,-0.7302202,2,-144
-0.5358097,0.8443388,2,-143
-0.2536088,-0.9673069,2,-142
-0.7478583,-0.6638584,2,-141
-0.9996735,0.0255515,2,-140
0.3885109,0.9214441,2,-139
0.7171070,-0.6969631,2,-138
0.7914749,0.6112016,2,-137
-0.9899374,-0.1415059,2,-136
-0.9996246,0.0273983,2,-135
-0.7132188,-0.7009414,2,-134
-0.5288622,-0.8487077,2,-133
0.5384566,-0.8426532,2,-132
-0.9314774,0.3637993,2,-131
-0.4448378,0.8956112,2,-130
-0.5797765,-0.8147755,2,-129
-0.7510324,0.6602654,2,-128
0.9273873,-0.3741027,2,-127
-0.1183471,-0.9929723,2,-126
-0.3001162,-0.9539027,2,-125
-0.8094684,-0.5871634,2,-124
-0.4576643,-0.8891250,2,-123
0.2255543,0.9742305,2,-122
0.9861624,0.1657820,2,-121
0.9982428,0.0592560,2,-120
-0.5539742,0.8325338,2,-119
0.7971795,-0.6037424,2,-118
0.7984246,0.6020948,2,-117
-0.0811452,0.9967023,2,-116
0.7350898,0.6779696,2,-115
0.9537446,-0.3006179,2,-114
-0.9173665,0.3980436,2,-113
-0.9967259,0.0808546,2,-112
-0.9860970,-0.1661707,2,-111
-0.1538741,-0.9880905,2,-110
0.2774993,-0.9607258,2,-109
-0.9980867,-0.0618307,2,-108
0.8381259,0.5454769,2,-107
0.9925342,-0.1219666,2,-106
-0.4643843,-0.8856339,2,-105
-0.6361409,-0.7715729,2,-104
-0.9435568,-0.3312106,2,-103
0.6089868,-0.7931803,2,-102
0.7543260,-0.6565000,2,-101
-0.9993331,0.0365150,2,-100
-0.7612469,-0.6484621,2,-99
-0.9990383,0.0438447,2,-98
-0.5675932,0.8233092,2,-97
0.9998645,0.0164596,2,-96
-0.4972557,0.8676040,2,-95
0.9663970,0.2570540,2,-94
-0.8157741,-0.5783707,2,-93
0.9649749,0.2623420,2,-92
0.9961223,-0.0879796,2,-91
-0.9987221,-0.0505400,2,-90
0.6439275,-0.7650866,2,-89
-0.8199478,0.5724383,2,-88
-0.7908057,0.6120672,2,-87
0.5026295,0.8645020,2,-86
-0.7626817,0.6467739,2,-85
-0.9775016,-0.2109278,2,-84
-0.6107112,-0.7918534,2,-83
0.9719850,-0.2350429,2,-82
0.2760099,0.9611548,2,-81
0.3862080,0.9224117,2,-80
-0.8397073,-0.5430392,2,-79
-0.9859242,0.1671925,2,-78
0.1603551,-0.9870594,2,-77
-0.8637307,0.5039536,2,-76
0.3670624,-0.9301963,2,-75
0.9311646,-0.3645991,2,-74
-0.9752070,0.2212948,2,-73
-0.6651103,-0.7467451,2,-72
-0.8160096,-0.5780382,2,-71
-0.2926180,-0.9562294,2,-70
-0.9964125,0.0846289,2,-69
-0.1415248,0.9899347,2,-68
0.0063391,-0.9999799,2,-67
-0.9798104,0.1999289,2,-66
0.7263817,0.6872916,2,-65
-0.9152743,0.4028312,2,-64
-0.9513541,0.3080997,2,-63
0.9655920,0.2600617,2,-62
0.8449115,0.5349062,2,-61
0.6761522,0.7367619,2,-60
0.8924769,-0.4510931,2,-59
-0.9988341,-0.0482748,2,-58
0.9787494,0.2050599,2,-57
0.9196326,0.3927796,2,-56
-0.3161709,0.9487022,2,-55
0.9772098,0.2122756,2,-54
-0.6948333,-0.7191709,2,-53
0.6335100,-0.7737345,2,-52
-0.4245974,0.9053823,2,-51
0.9711445,-0.2384918,2,-50
-0.9988238,0.0484871,2,-49
0.9864593,0.1640060,2,-48
0.2428837,0.9700554,2,-47
0.7471738,-0.6646286,2,-46
-0.9760577,0.2175117,2,-45
0.6934093,-0.7205439,2,-44
0.4684385,-0.8834961,2,-43
0.8357338,0.5491348,2,-42
0.9911153,0.1330059,2,-41
-0.4452078,0.8954272,2,-40
-0.7027605,-0.7114264,2,-39
0.0400242,-0.9991987,2,-38
-0.9562928,-0.2924109,2,-37
-0.9914496,0.1304903,2,-36
-0.1009280,0.9948937,2,-35
0.9997280,-0.0233231,2,-34
0.4442786,-0.8958887,2,-33
0.7946944,-0.6070098,2,-32
-0.2729612,0.9620250,2,-31
0.9989395,0.0460439,2,-30
0.9026410,-0.4303942,2,-29
-0.5451382,0.8383462,2,-28
0.9976847,0.0680090,2,-27
0.9911498,0.1327477,2,-26
0.8643938,0.5028154,2,-25
0.8689535,0.4948936,2,-24
0.9611366,-0.2760732,2,-23
0.2359224,-0.9717719,2,-22
-0.4771513,-0.8788212,2,-21
0.9896290,0.1436467,2,-20
0.8728622,0.4879668,2,-19
0.8788947,-0.4770158,2,-18
-0.3057799,-0.9521022,2,-17
0.1976053,-0.9802817,2,-16
0.9998431,0.0177130,2,-15
0.3140502,-0.9494063,2,-14
0.8635489,0.5042652,2,-13
0.5079486,-0.8613874,2,-12
0.4887573,0.8724198,2,-11
-0.9960761,-0.0885013,2,-10
0.3699125,-0.9290666,2,-9
0.3768461,0.9262758,2,-8
0.9915574,0.1296688,2,-7
0.8377117,-0.5461128,2,-6
