i,q,symbol,bin,qpsk4_score,carrier_rms
0.1959955,0.0879384,33,44,0.1543655,0.0350491
0.2878945,1.0828848,33,46,0.1749498,0.0348995
0.8691612,-1.3665518,33,48,0.2145339,0.0338123
-0.4255622,0.1741169,33,49,0.1743735,0.0343146
0.2600973,0.8556685,33,53,0.2370936,0.0352551
0.0024431,0.4118469,33,58,0.2407674,0.0330402
0.5279319,0.5669672,33,59,0.2371482,0.0322270
-0.4969735,-0.4260254,33,60,0.1872283,0.0332415
0.4409302,0.1887940,33,61,0.1782132,0.0337909
-0.5925484,0.9732066,33,64,0.1898980,0.0345836
-1.1206102,-0.2243702,33,65,0.1915387,0.0327996
0.7713209,-0.6359528,33,66,0.1658801,0.0342049
1.1850337,-0.5543327,33,67,0.1782270,0.0340557
-0.1419508,-0.1352988,33,69,0.1634836,0.0320943
-0.7534895,1.3809946,33,70,0.3687996,0.0323224
0.1400434,0.2270387,33,74,0.2018679,0.0322477
0.4190199,-0.3503692,33,76,0.2817078,0.0337299
0.0365570,0.1800757,33,77,0.2340268,0.0336129
-0.9080651,-0.6418214,33,79,0.1880926,0.0340320
0.1605903,1.8340064,33,80,0.1600346,0.0323882
-0.5987429,0.7612285,34,-80,0.2154891,0.0236168
-0.3818308,0.4675671,34,-78,0.1723055,0.0312782
0.0498314,1.6700829,34,-73,0.1604269,0.0324461
-0.7532474,0.4919373,34,-71,0.1619879,0.0322393
-0.1581521,0.4542907,34,-69,0.1539303,0.0314364
0.6859068,-0.6465983,34,-66,0.1709145,0.0338973
0.9787440,-0.1987658,34,-61,0.2245609,0.0323560
0.3931331,-1.0556746,34,-58,0.2650572,0.0334277
-0.5415351,-0.1719066,34,-57,0.2069488,0.0340260
0.8435997,-1.0490898,34,-56,0.2391335,0.0331709
-0.5319366,-0.2193851,34,-55,0.1690526,0.0327313
0.6670629,-1.1900064,34,-52,0.1736426,0.0335142
1.1520568,-1.7274814,34,-50,0.2732438,0.0346435
-0.3837215,-0.5520766,34,-48,0.3119991,0.0344166
0.8677523,0.5420648,34,-46,0.3614561,0.0354192
0.1165564,0.0177196,34,-45,0.2473981,0.0341379
0.3927182,0.0784249,34,-44,0.1951639,0.0316322
0.3926059,0.2863021,34,-43,0.1960933,0.0336191
-0.2654144,-0.2625318,34,-42,0.2729034,0.0325492
-0.1001374,-1.2259363,34,-41,0.1570884,0.0341926
0.7900217,-0.3619260,34,-39,0.3031736,0.0354361
0.0953140,-0.5523255,34,-38,0.1777520,0.0347925
0.7083810,-0.7694707,34,-35,0.2100918,0.0331174
-1.1810185,0.1361547,34,-33,0.1599579,0.0327931
0.7299483,-0.0278284,34,-28,0.1682396,0.0341288
0.1036727,0.1457117,34,-23,0.2846644,0.0335739
0.7065052,-1.5031531,34,-20,0.2335826,0.0342149
0.3721529,0.4933994,34,-19,0.2535568,0.0336195
0.0338521,-0.4294691,34,-17,0.1750351,0.0323971
0.0317479,0.2634737,34,-14,0.1649042,0.0340405
-0.8164658,0.4928475,34,-12,0.2402577,0.0358615
1.8944842,1.2143730,34,-7,0.2490080,0.0332982
-0.6049991,0.5294203,34,-6,0.1929214,0.0353557
0.0133686,0.9990767,34,-4,0.1951398,0.0344301
-0.3352810,-0.9810981,34,-3,0.2806378,0.0321020
-0.2276960,0.3935304,34,1,0.3056763,0.0339872
1.0310130,-0.2843115,34,2,0.2739325,0.0348353
-0.9599282,0.4670642,34,9,0.3625268,0.0326714
-0.5749765,-0.3739517,34,12,0.2227034,0.0335086
0.4030747,-0.3900049,34,13,0.1558162,0.0354686
0.2472157,0.8281412,34,15,0.1722361,0.0329461
0.3971371,0.9682068,34,16,0.1809430,0.0331809
0.4883750,-1.1988392,34,17,0.2667742,0.0328124
-1.6596410,0.5417098,34,18,0.2579657,0.0330149
-0.5961373,0.1670418,34,19,0.2123798,0.0347419
-0.6025870,0.1979991,34,20,0.1737392,0.0341456
0.0080624,-0.6382043,34,22,0.2188993,0.0352120
0.2251343,0.1087484,34,25,0.2379039,0.0347851
-0.5249518,0.0459800,34,28,0.2795262,0.0359730
-0.4444717,-0.8090834,34,29,0.1560578,0.0365606
-0.6511267,0.2958874,34,30,0.1892453,0.0345993
0.2287248,-0.3733033,34,31,0.2184409,0.0339679
1.1494012,0.0986136,34,35,0.2022124,0.0332740
-0.1784580,0.0213638,34,38,0.2505754,0.0347189
-0.3238278,0.4467333,34,42,0.1539601,0.0318749
0.0862555,-0.7644711,34,44,0.1543655,0.0350491
0.7662206,-1.1720142,34,46,0.1749498,0.0348995
1.4839687,-1.8713523,34,48,0.2145339,0.0338123
-1.1496081,0.4005827,34,49,0.1743735,0.0343146
-0.7697453,-0.9792264,34,53,0.2370936,0.0352551
-0.2583902,-0.3882773,34,58,0.2407674,0.0330402
-0.3381705,0.7232687,34,59,0.2371482,0.0322270
1.2390907,1.3439221,34,60,0.1872283,0.0332415
-0.4459644,-0.5441298,34,61,0.1782132,0.0337909
1.0295041,-0.1277714,34,64,0.1898980,0.0345836
0.1298403,-0.0390826,34,65,0.1915387,0.0327996
-1.0800587,0.5780712,34,66,0.1658801,0.0342049
-0.4351306,0.8751279,34,67,0.1782270,0.0340557
-0.1062241,0.5034594,34,69,0.1634836,0.0320943
1.3604339,0.8788536,34,70,0.3687996,0.0323224
-0.8256235,-0.1167260,34,74,0.2018679,0.0322477
1.2828500,-0.2664003,34,76,0.2817078,0.0337299
0.6365958,1.6856049,34,77,0.2340268,0.0336129
0.1218684,-0.1727328,34,79,0.1880926,0.0340320
0.1982254,-0.8182092,34,80,0.1600346,0.0323882
0.5933676,-0.0255828,35,-80,0.2154891,0.0236168
0.0974752,-0.8899240,35,-78,0.1723055,0.0312782
-0.6188531,-0.9605300,35,-73,0.1604269,0.0324461
1.1177032,0.1962055,35,-71,0.1619879,0.0322393
-0.3371552,0.0055669,35,-69,0.1539303,0.0314364
-0.0326274,-0.1756535,35,-66,0.1709145,0.0338973
0.4110558,0.9001023,35,-61,0.2245609,0.0323560
0.8300996,0.1713607,35,-58,0.2650572,0.0334277
0.8232777,1.2948074,35,-57,0.2069488,0.0340260
0.7495143,0.2337845,35,-56,0.2391335,0.0331709
-0.2051098,-0.9968124,35,-55,0.1690526,0.0327313
0.2563275,0.7623897,35,-52,0.1736426,0.0335142
0.7719085,0.4097922,35,-50,0.2732438,0.0346435
-0.2731599,-0.6785188,35,-48,0.3119991,0.0344166
-0.2692069,0.7812572,35,-46,0.3614561,0.0354192
-0.0774264,-1.3415530,35,-45,0.2473981,0.0341379
1.0363913,-0.8956620,35,-44,0.1951639,0.0316322
0.6633847,-0.7843741,35,-43,0.1960933,0.0336191
-1.2520802,1.7840672,35,-42,0.2729034,0.0325492
1.2143105,0.3004825,35,-41,0.1570884,0.0341926
-1.2327248,0.4362813,35,-39,0.3031736,0.0354361
0.4885119,-0.3172292,35,-38,0.1777520,0.0347925
-0.0830403,-0.3172526,35,-35,0.2100918,0.0331174
0.2069979,-0.1552784,35,-33,0.1599579,0.0327931
0.8775960,-0.3523714,35,-28,0.1682396,0.0341288
-0.4639989,-0.5673325,35,-23,0.2846644,0.0335739
0.3456088,-0.5518239,35,-20,0.2335826,0.0342149
0.5663646,0.1668856,35,-19,0.2535568,0.0336195
-0.3093111,-1.6680865,35,-17,0.1750351,0.0323971
0.3199547,-0.9556410,35,-14,0.1649042,0.0340405
0.7403030,0.9662442,35,-12,0.2402577,0.0358615
-0.0067310,0.6198502,35,-7,0.2490080,0.0332982
-0.5957744,-0.2289901,35,-6,0.1929214,0.0353557
0.1803491,1.0232122,35,-4,0.1951398,0.0344301
0.5367445,0.2872887,35,-3,0.2806378,0.0321020
-0.5296647,0.3613750,35,1,0.3056763,0.0339872
-0.6227568,-0.7489785,35,2,0.2739325,0.0348353
0.1575019,-0.0797044,35,9,0.3625268,0.0326714
0.3560081,-0.3529658,35,12,0.2227034,0.0335086
0.6477108,1.9971908,35,13,0.1558162,0.0354686
0.6711704,-1.3641058,35,15,0.1722361,0.0329461
0.0915070,1.0687954,35,16,0.1809430,0.0331809
0.3229321,0.4120702,35,17,0.2667742,0.0328124
0.5179242,0.5341058,35,18,0.2579657,0.0330149
0.9007323,-1.1023073,35,19,0.2123798,0.0347419
-0.7542624,0.8879437,35,20,0.1737392,0.0341456
1.4774417,-1.5000398,35,22,0.2188993,0.0352120
-0.1544583,-0.3787320,35,25,0.2379039,0.0347851
-0.0909539,-0.5156248,35,28,0.2795262,0.0359730
-0.3459464,-1.1111790,35,29,0.1560578,0.0365606
-0.0525465,0.1583434,35,30,0.1892453,0.0345993
0.0135418,-0.5443913,35,31,0.2184409,0.0339679
-0.5247679,0.2191320,35,35,0.2022124,0.0332740
0.3812600,-0.1905230,35,38,0.2505754,0.0347189
1.0199467,-0.6617606,35,42,0.1539601,0.0318749
-0.0010961,1.3645772,35,44,0.1543655,0.0350491
-0.5405032,0.5720000,35,46,0.1749498,0.0348995
0.4404790,-0.0069840,35,48,0.2145339,0.0338123
0.2234651,-0.2484641,35,49,0.1743735,0.0343146
0.4200574,-0.2811799,35,53,0.2370936,0.0352551
-0.6218230,-0.5838012,35,58,0.2407674,0.0330402
-0.9408789,0.0750775,35,59,0.2371482,0.0322270
0.4366543,-0.4237991,35,60,0.1872283,0.0332415
0.9359231,-1.5401058,35,61,0.1782132,0.0337909
-0.6082287,-0.7444081,35,64,0.1898980,0.0345836
0.2997093,0.1652413,35,65,0.1915387,0.0327996
-0.4304029,0.8089595,35,66,0.1658801,0.0342049
0.4978473,1.0102534,35,67,0.1782270,0.0340557
1.3317312,0.5682002,35,69,0.1634836,0.0320943
-0.3570331,0.6990975,35,70,0.3687996,0.0323224
0.1390902,-0.0121215,35,74,0.2018679,0.0322477
-0.9814183,0.4283970,35,76,0.2817078,0.0337299
-0.3382403,0.7644672,35,77,0.2340268,0.0336129
-0.6882144,-0.6439937,35,79,0.1880926,0.0340320
0.9299940,-0.4624419,35,80,0.1600346,0.0323882
-1.0828009,0.4951780,36,-80,0.2154891,0.0236168
-0.9402897,-0.4544915,36,-78,0.1723055,0.0312782
0.4869430,0.3886941,36,-73,0.1604269,0.0324461
-0.6601092,1.0364381,36,-71,0.1619879,0.0322393
1.1155918,-1.2175663,36,-69,0.1539303,0.0314364
1.6576973,-0.9750646,36,-66,0.1709145,0.0338973
-0.9046963,-0.8632449,36,-61,0.2245609,0.0323560
0.2759610,0.0076267,36,-58,0.2650572,0.0334277
1.0047787,-0.6534637,36,-57,0.2069488,0.0340260
0.5616856,-0.2877854,36,-56,0.2391335,0.0331709
0.1640214,0.5489770,36,-55,0.1690526,0.0327313
-1.2522415,0.7238089,36,-52,0.1736426,0.0335142
-0.3641993,0.4442043,36,-50,0.2732438,0.0346435
0.3729056,-1.2198454,36,-48,0.3119991,0.0344166
-1.1384146,-0.5130216,36,-46,0.3614561,0.0354192
0.6467254,-0.6903807,36,-45,0.2473981,0.0341379
-0.0179683,-0.2311444,36,-44,0.1951639,0.0316322
-1.6365410,-0.5399992,36,-43,0.1960933,0.0336191
-0.6916730,-1.0655007,36,-42,0.2729034,0.0325492
0.2232282,0.0199877,36,-41,0.1570884,0.0341926
-0.0449283,0.0962225,36,-39,0.3031736,0.0354361
0.5074609,0.7052302,36,-38,0.1777520,0.0347925
-0.2029093,-1.2426693,36,-35,0.2100918,0.0331174
0.4368946,1.2938243,36,-33,0.1599579,0.0327931
0.5429729,-0.1988192,36,-28,0.1682396,0.0341288
-0.1653953,1.2463576,36,-23,0.2846644,0.0335739
0.2496760,-0.1819882,36,-20,0.2335826,0.0342149
-0.1471624,0.9345136,36,-19,0.2535568,0.0336195
1.3460507,-0.8372259,36,-17,0.1750351,0.0323971
-0.5310632,-0.4758466,36,-14,0.1649042,0.0340405
-0.7968759,-0.6689215,36,-12,0.2402577,0.0358615
0.6054455,0.0523188,36,-7,0.2490080,0.0332982
0.6106259,0.3445196,36,-6,0.1929214,0.0353557
-1.2673396,-0.1486492,36,-4,0.1951398,0.0344301
-0.0087267,1.3273124,36,-3,0.2806378,0.0321020
-0.7979441,-0.3308277,36,1,0.3056763,0.0339872
-0.5391893,0.8959734,36,2,0.2739325,0.0348353
-0.1412620,-0.5936792,36,9,0.3625268,0.0326714
-0.7886341,-0.0388867,36,12,0.2227034,0.0335086
0.3934525,1.3573133,36,13,0.1558162,0.0354686
-1.0671191,-0.3333416,36,15,0.1722361,0.0329461
0.8041015,-0.2290778,36,16,0.1809430,0.0331809
-0.7300646,-0.1378068,36,17,0.2667742,0.0328124
0.4394031,-0.4221289,36,18,0.2579657,0.0330149
-1.1013699,0.9013509,36,19,0.2123798,0.0347419
-0.1684310,-0.4620408,36,20,0.1737392,0.0341456
0.0163246,0.2678689,36,22,0.2188993,0.0352120
0.4221528,-0.5324449,36,25,0.2379039,0.0347851
0.8843957,0.1972157,36,28,0.2795262,0.0359730
0.5026296,0.2513239,36,29,0.1560578,0.0365606
-0.1094331,0.3603132,36,30,0.1892453,0.0345993
-1.2184917,0.5816185,36,31,0.2184409,0.0339679
-0.1521561,-1.7717818,36,35,0.2022124,0.0332740
0.2784239,-0.1274112,36,38,0.2505754,0.0347189
0.3203339,-0.8940843,36,42,0.1539601,0.0318749
-0.0661025,1.8950931,36,44,0.1543655,0.0350491
-0.8177246,1.1694496,36,46,0.1749498,0.0348995
-1.0962579,0.3352056,36,48,0.2145339,0.0338123
0.0554267,-0.2116487,36,49,0.1743735,0.0343146
-0.2750028,0.3256766,36,53,0.2370936,0.0352551
0.9036338,0.3318829,36,58,0.2407674,0.0330402
0.3051229,-0.4567707,36,59,0.2371482,0.0322270
-0.1382644,-0.5749766,36,60,0.1872283,0.0332415
0.0738822,0.2030623,36,61,0.1782132,0.0337909
-0.3732412,-0.4966697,36,64,0.1898980,0.0345836
0.8076176,0.3540096,36,65,0.1915387,0.0327996
-0.5937173,1.0942335,36,66,0.1658801,0.0342049
0.3206078,-0.5508293,36,67,0.1782270,0.0340557
1.3376218,-0.0154852,36,69,0.1634836,0.0320943
-0.3471330,-0.1722035,36,70,0.3687996,0.0323224
1.2693695,1.5398973,36,74,0.2018679,0.0322477
0.2430668,-0.6906325,36,76,0.2817078,0.0337299
0.5658536,0.4809737,36,77,0.2340268,0.0336129
-0.3015761,-0.1571538,36,79,0.1880926,0.0340320
0.0089316,0.4029406,36,80,0.1600346,0.0323882
0.6669703,1.5503516,37,-80,0.2154891,0.0236168
0.2667836,-0.0552657,37,-78,0.1723055,0.0312782
-0.5900342,0.6623943,37,-73,0.1604269,0.0324461
0.1474091,-0.3852320,37,-71,0.1619879,0.0322393
0.7570639,-0.0944991,37,-69,0.1539303,0.0314364
-0.8311688,1.1747869,37,-66,0.1709145,0.0338973
0.7953883,-0.2031426,37,-61,0.2245609,0.0323560
-0.3626439,-0.0108813,37,-58,0.2650572,0.0334277
0.0183466,1.0402445,37,-57,0.2069488,0.0340260
-0.3228070,-0.2516919,37,-56,0.2391335,0.0331709
-0.0241545,-1.0139472,37,-55,0.1690526,0.0327313
0.3422542,-0.3662731,37,-52,0.1736426,0.0335142
0.5860405,0.4503165,37,-50,0.2732438,0.0346435
0.3886614,-0.6630109,37,-48,0.3119991,0.0344166
-0.6903700,-0.1606203,37,-46,0.3614561,0.0354192
-1.0133703,-0.2088457,37,-45,0.2473981,0.0341379
0.1566077,0.0725028,37,-44,0.1951639,0.0316322
-0.2666959,0.4886072,37,-43,0.1960933,0.0336191
0.1820302,0.3140002,37,-42,0.2729034,0.0325492
-0.0483288,-0.7768096,37,-41,0.1570884,0.0341926
0.1552896,-0.5525952,37,-39,0.3031736,0.0354361
-1.0878698,0.3978542,37,-38,0.1777520,0.0347925
0.5468908,-0.1519554,37,-35,0.2100918,0.0331174
1.0434953,0.7126114,37,-33,0.1599579,0.0327931
-0.4212975,0.0728108,37,-28,0.1682396,0.0341288
-0.7202048,0.0289011,37,-23,0.2846644,0.0335739
-0.0994140,-0.8177267,37,-20,0.2335826,0.0342149
0.6059834,0.0915327,37,-19,0.2535568,0.0336195
0.2066039,-0.5091494,37,-17,0.1750351,0.0323971
-0.7681265,-0.7445509,37,-14,0.1649042,0.0340405
-0.5143846,0.5362709,37,-12,0.2402577,0.0358615
0.2412621,0.9672493,37,-7,0.2490080,0.0332982
-0.7068225,-0.2104704,37,-6,0.1929214,0.0353557
-0.6283305,-0.3867434,37,-4,0.1951398,0.0344301
-0.5951971,0.5428690,37,-3,0.2806378,0.0321020
-0.0788439,0.1201783,37,1,0.3056763,0.0339872
0.9834881,0.1106086,37,2,0.2739325,0.0348353
0.9696996,0.8628562,37,9,0.3625268,0.0326714
-0.2940587,0.7844369,37,12,0.2227034,0.0335086
-1.0703846,-0.3455389,37,13,0.1558162,0.0354686
0.6989921,-0.1680861,37,15,0.1722361,0.0329461
-0.0434494,0.1409155,37,16,0.1809430,0.0331809
-0.0612674,0.9494207,37,17,0.2667742,0.0328124
0.0593449,0.1489291,37,18,0.2579657,0.0330149
-0.9612523,0.2346065,37,19,0.2123798,0.0347419
0.1246831,0.0714347,37,20,0.1737392,0.0341456
0.9143243,-0.3151201,37,22,0.2188993,0.0352120
0.3240509,0.1596683,37,25,0.2379039,0.0347851
0.4888357,0.5570765,37,28,0.2795262,0.0359730
0.7570186,0.2230004,37,29,0.1560578,0.0365606
0.8549593,-0.7575034,37,30,0.1892453,0.0345993
0.4917178,0.6792217,37,31,0.2184409,0.0339679
-0.2094895,-0.5568427,37,35,0.2022124,0.0332740
0.5790247,0.1516721,37,38,0.2505754,0.0347189
0.0201680,0.2747852,37,42,0.1539601,0.0318749
0.9332113,0.1290261,37,44,0.1543655,0.0350491
1.2126285,-0.4253539,37,46,0.1749498,0.0348995
0.5972016,-0.4895195,37,48,0.2145339,0.0338123
-0.1976394,-1.5495107,37,49,0.1743735,0.0343146
0.5141522,-0.0042389,37,53,0.2370936,0.0352551
-0.1520962,-0.3133735,37,58,0.2407674,0.0330402
0.0085446,1.0688238,37,59,0.2371482,0.0322270
-0.6035202,0.8087330,37,60,0.1872283,0.0332415
0.4282888,-0.1617556,37,61,0.1782132,0.0337909
0.3025704,0.6898844,37,64,0.1898980,0.0345836
-1.7431265,-1.1693188,37,65,0.1915387,0.0327996
1.2418149,0.5868556,37,66,0.1658801,0.0342049
-0.0156279,-0.9485444,37,67,0.1782270,0.0340557
-1.0742879,-0.6545975,37,69,0.1634836,0.0320943
-1.3940080,-0.4913327,37,70,0.3687996,0.0323224
0.3382882,0.3632018,37,74,0.2018679,0.0322477
0.8523921,-0.4797156,37,76,0.2817078,0.0337299
-0.5255796,-1.0991378,37,77,0.2340268,0.0336129
1.7865254,0.1158189,37,79,0.1880926,0.0340320
1.3322070,1.2574664,37,80,0.1600346,0.0323882
1.2559782,0.0768407,38,-80,0.2154891,0.0236168
-1.5041339,-0.3301596,38,-78,0.1723055,0.0312782
-0.0934741,0.5762450,38,-73,0.1604269,0.0324461
-0.9316352,0.3011440,38,-71,0.1619879,0.0322393
-0.1702021,-1.1277205,38,-69,0.1539303,0.0314364
-0.4270724,-0.2372364,38,-66,0.1709145,0.0338973
-0.7677929,-0.3046660,38,-61,0.2245609,0.0323560
-0.6667345,0.7311516,38,-58,0.2650572,0.0334277
0.6344172,0.4197142,38,-57,0.2069488,0.0340260
0.3568206,-0.7938825,38,-56,0.2391335,0.0331709
0.1461198,0.5387175,38,-55,0.1690526,0.0327313
-1.0139930,-0.3431753,38,-52,0.1736426,0.0335142
-1.0873337,-0.2052360,38,-50,0.2732438,0.0346435
-0.6493679,-0.8442183,38,-48,0.3119991,0.0344166
0.3369935,0.7526492,38,-46,0.3614561,0.0354192
-1.0603490,0.2543901,38,-45,0.2473981,0.0341379
0.3787296,0.9733189,38,-44,0.1951639,0.0316322
-1.0891019,0.0335010,38,-43,0.1960933,0.0336191
-1.1842232,1.7430164,38,-42,0.2729034,0.0325492
0.0425519,0.6099874,38,-41,0.1570884,0.0341926
0.0481969,0.8294936,38,-39,0.3031736,0.0354361
0.0251086,0.9946930,38,-38,0.1777520,0.0347925
-0.5811048,0.2151097,38,-35,0.2100918,0.0331174
-0.9580947,1.4245912,38,-33,0.1599579,0.0327931
0.3772506,-1.4096057,38,-28,0.1682396,0.0341288
0.3215223,-1.0438364,38,-23,0.2846644,0.0335739
0.8941363,-0.4123408,38,-20,0.2335826,0.0342149
-0.8391037,-0.3853534,38,-19,0.2535568,0.0336195
0.6075768,-1.1354693,38,-17,0.1750351,0.0323971
-0.2081542,-0.1959211,38,-14,0.1649042,0.0340405
0.7495391,-0.4434361,38,-12,0.2402577,0.0358615
-0.5192944,1.5238432,38,-7,0.2490080,0.0332982
-0.0415923,0.3260098,38,-6,0.1929214,0.0353557
-0.5034655,0.2471423,38,-4,0.1951398,0.0344301
0.4337515,-1.0411260,38,-3,0.2806378,0.0321020
-0.9707620,-0.2781359,38,1,0.3056763,0.0339872
0.9986553,1.4715338,38,2,0.2739325,0.0348353
0.1738815,-0.7881882,38,9,0.3625268,0.0326714
0.0328668,1.5166224,38,12,0.2227034,0.0335086
-0.5447409,1.0035049,38,13,0.1558162,0.0354686
0.2953010,-1.1250645,38,15,0.1722361,0.0329461
0.1219606,-0.4943952,38,16,0.1809430,0.0331809
0.5488019,-0.0991300,38,17,0.2667742,0.0328124
0.4132451,0.7808865,38,18,0.2579657,0.0330149
0.7270785,0.9400133,38,19,0.2123798,0.0347419
-0.9944180,-1.2549115,38,20,0.1737392,0.0341456
-0.6181629,-0.0852995,38,22,0.2188993,0.0352120
2.0130851,-1.7842599,38,25,0.2379039,0.0347851
-0.0855483,-1.0377119,38,28,0.2795262,0.0359730
-0.5798501,0.4699516,38,29,0.1560578,0.0365606
0.7899178,-0.0170611,38,30,0.1892453,0.0345993
0.1922567,1.0849750,38,31,0.2184409,0.0339679
0.6209096,0.2169608,38,35,0.2022124,0.0332740
-0.6812778,0.7254960,38,38,0.2505754,0.0347189
0.9712027,-0.7536311,38,42,0.1539601,0.0318749
-0.1791913,-1.6685942,38,44,0.1543655,0.0350491
1.0484999,-0.3377206,38,46,0.1749498,0.0348995
-0.5553549,-0.8599163,38,48,0.2145339,0.0338123
-1.0693903,-0.7724498,38,49,0.1743735,0.0343146
0.0814914,-0.0207385,38,53,0.2370936,0.0352551
-0.9449853,-1.2360926,38,58,0.2407674,0.0330402
1.2331476,0.6600474,38,59,0.2371482,0.0322270
0.3117774,-0.5059905,38,60,0.1872283,0.0332415
0.6475009,1.0457362,38,61,0.1782132,0.0337909
-0.5174857,-0.7533755,38,64,0.1898980,0.0345836
0.8611006,-0.7435442,38,65,0.1915387,0.0327996
0.1471069,0.2034970,38,66,0.1658801,0.0342049
0.2888625,0.2434306,38,67,0.1782270,0.0340557
-0.2126942,-0.3560853,38,69,0.1634836,0.0320943
-0.0185038,-0.3009556,38,70,0.3687996,0.0323224
-0.1567116,-0.1505587,38,74,0.2018679,0.0322477
0.0144758,0.4820299,38,76,0.2817078,0.0337299
1.1236228,0.3242934,38,77,0.2340268,0.0336129
-1.3261198,-0.6131690,38,79,0.1880926,0.0340320
0.4977852,-0.1121960,38,80,0.1600346,0.0323882
0.0872581,0.2453999,39,-80,0.2154891,0.0236168
0.6020312,-0.0205789,39,-78,0.1723055,0.0312782
-0.0849153,-1.5214128,39,-73,0.1604269,0.0324461
-0.1499663,0.4044715,39,-71,0.1619879,0.0322393
0.3966957,-0.2033778,39,-69,0.1539303,0.0314364
0.9007906,-1.3507088,39,-66,0.1709145,0.0338973
-0.6045324,1.3397558,39,-61,0.2245609,0.0323560
1.6416804,1.0412991,39,-58,0.2650572,0.0334277
0.0872712,-0.4452547,39,-57,0.2069488,0.0340260
-0.7224795,-0.5383548,39,-56,0.2391335,0.0331709
0.5053157,0.8368686,39,-55,0.1690526,0.0327313
1.1948125,-0.2693664,39,-52,0.1736426,0.0335142
-0.1854818,0.2209695,39,-50,0.2732438,0.0346435
0.1505125,-0.6452232,39,-48,0.3119991,0.0344166
-1.0044487,-0.2040395,39,-46,0.3614561,0.0354192
-0.0048549,0.5698048,39,-45,0.2473981,0.0341379
0.8752210,-0.5932387,39,-44,0.1951639,0.0316322
0.1209227,-0.3200158,39,-43,0.1960933,0.0336191
0.7304795,0.6960785,39,-42,0.2729034,0.0325492
0.3132122,-0.2718320,39,-41,0.1570884,0.0341926
0.1037271,0.3207163,39,-39,0.3031736,0.0354361
1.6446067,-0.3860021,39,-38,0.1777520,0.0347925
1.3494080,0.2958823,39,-35,0.2100918,0.0331174
0.4762825,-1.1664706,39,-33,0.1599579,0.0327931
1.1134615,0.2175191,39,-28,0.1682396,0.0341288
-0.3890652,-0.3097596,39,-23,0.2846644,0.0335739
0.5822129,-0.8250338,39,-20,0.2335826,0.0342149
-0.0028893,-0.6009400,39,-19,0.2535568,0.0336195
-0.8706453,-1.2066492,39,-17,0.1750351,0.0323971
0.6497121,-1.3047268,39,-14,0.1649042,0.0340405
1.0969516,0.3675072,39,-12,0.2402577,0.0358615
0.9225513,0.5198554,39,-7,0.2490080,0.0332982
0.1777568,-1.5352973,39,-6,0.1929214,0.0353557
1.1134154,0.6685127,39,-4,0.1951398,0.0344301
-0.9471109,0.8587443,39,-3,0.2806378,0.0321020
0.5394799,0.3200264,39,1,0.3056763,0.0339872
0.7881861,-0.1806979,39,2,0.2739325,0.0348353
-0.6967285,-0.3687098,39,9,0.3625268,0.0326714
-1.0741376,0.3406174,39,12,0.2227034,0.0335086
-0.8820676,0.7966167,39,13,0.1558162,0.0354686
0.2734297,-0.4926968,39,15,0.1722361,0.0329461
-0.7589486,-0.3561017,39,16,0.1809430,0.0331809
0.3653822,0.9998510,39,17,0.2667742,0.0328124
-1.3807832,0.9994872,39,18,0.2579657,0.0330149
-0.5544176,-0.1358925,39,19,0.2123798,0.0347419
-0.8710366,0.7208236,39,20,0.1737392,0.0341456
-0.3155532,1.3641746,39,22,0.2188993,0.0352120
-0.5224919,-0.4279780,39,25,0.2379039,0.0347851
0.8903491,-1.0411845,39,28,0.2795262,0.0359730
-0.4220645,-0.1541825,39,29,0.1560578,0.0365606
-0.0993461,0.8448424,39,30,0.1892453,0.0345993
-0.2093682,0.2167122,39,31,0.2184409,0.0339679
-0.5950981,0.4838214,39,35,0.2022124,0.0332740
0.5587239,-0.4521302,39,38,0.2505754,0.0347189
-0.1452347,-0.5628788,39,42,0.1539601,0.0318749
-0.1329410,-0.1347863,39,44,0.1543655,0.0350491
0.5575989,-0.2618667,39,46,0.1749498,0.0348995
0.8093555,0.4651184,39,48,0.2145339,0.0338123
0.7902241,0.1670038,39,49,0.1743735,0.0343146
-0.5194947,0.4749670,39,53,0.2370936,0.0352551
-0.4081888,1.4837420,39,58,0.2407674,0.0330402
0.8280990,-1.2462188,39,59,0.2371482,0.0322270
0.4595151,-0.4299833,39,60,0.1872283,0.0332415
-0.9014946,0.6065334,39,61,0.1782132,0.0337909
0.6293179,-0.3473183,39,64,0.1898980,0.0345836
-0.2725351,0.2835447,39,65,0.1915387,0.0327996
-0.2716441,0.3892506,39,66,0.1658801,0.0342049
-0.2055838,-0.4851245,39,67,0.1782270,0.0340557
0.0624295,0.4961277,39,69,0.1634836,0.0320943
-1.0882918,1.6873533,39,70,0.3687996,0.0323224
-0.1820973,0.0037755,39,74,0.2018679,0.0322477
1.0323228,0.0279712,39,76,0.2817078,0.0337299
-0.4227270,0.7554210,39,77,0.2340268,0.0336129
-0.4817682,-0.8267239,39,79,0.1880926,0.0340320
0.4517706,1.0145632,39,80,0.1600346,0.0323882
-0.1820389,-0.4105465,40,-80,0.2154891,0.0236168
-0.1550205,-0.0320149,40,-78,0.1723055,0.0312782
-0.6917588,-0.3727619,40,-73,0.1604269,0.0324461
0.6955397,0.1621790,40,-71,0.1619879,0.0322393
