i,q,symbol,bin
0.3776452,-0.9259504,1,-74
0.1823149,-0.9832402,1,-73
-0.9191360,-0.3939404,1,-72
0.9999931,0.0037233,1,-71
0.9829592,0.1838241,1,-70
0.6958976,0.7181410,1,-69
0.5681062,-0.8229553,1,-68
0.9991132,0.0421039,1,-67
-0.7709551,-0.6368894,1,-66
-0.2128471,-0.9770856,1,-65
0.0720464,0.9974013,1,-64
-0.6428581,0.7659853,1,-63
-0.8490211,0.5283589,1,-62
0.7811730,0.6243147,1,-61
-0.8049623,-0.5933259,1,-60
-0.6036379,-0.7972587,1,-59
0.9096715,-0.4153285,1,-58
0.5218242,0.8530530,1,-57
-0.0499714,0.9987507,1,-56
0.6793028,0.7338582,1,-55
-0.1903288,-0.9817204,1,-54
-0.0549244,0.9984905,1,-53
0.9828115,0.1846122,1,-52
0.9992957,0.0375239,1,-51
0.9569200,-0.2903518,1,-50
-0.7738730,0.6333408,1,-49
-0.4055824,0.9140585,1,-48
-0.9099810,0.4146500,1,-47
-0.6861863,0.7274259,1,-46
0.8538480,0.5205224,1,-45
0.9396335,0.3421826,1,-44
-0.3094499,0.9509158,1,-43
0.9983324,0.0577271,1,-42
-0.1847385,-0.9827877,1,-41
0.1444606,-0.9895105,1,-40
-0.7799676,0.6258199,1,-39
0.9999455,-0.0104382,1,-38
-0.8618280,0.5072006,1,-37
0.1398373,-0.9901745,1,-36
-0.7042779,-0.7099244,1,-35
0.0010278,0.9999995,1,-34
-0.9756020,0.2195464,1,-33
0.6881611,0.7255579,1,-32
0.2660170,0.9639683,1,-31
0.1953514,0.9807333,1,-30
0.9095519,-0.4155903,1,-29
-0.7641230,-0.6450706,1,-28
0.1672680,-0.9859115,1,-27
-0.0633254,0.9979929,1,-26
0.8303325,-0.5572683,1,-25
-0.4598141,-0.8880152,1,-24
-0.8421836,0.5391908,1,-23
-0.6670394,-0.7450225,1,-22
0.9021020,0.4315228,1,-21
-0.6138258,0.7894415,1,-20
-0.9499469,0.3124114,1,-19
-0.3487821,0.9372039,1,-18
0.4462265,0.8949201,1,-17
-0.9975678,-0.0697034,1,-16
0.3951372,0.9186221,1,-15
0.6445634,-0.7645509,1,-14
0.4684505,0.8834898,1,-13
0.9242975,0.3816728,1,-12
0.9834627,-0.1811108,1,-11
-0.8001736,0.5997685,1,-10
0.8441706,0.5360746,1,-9
-0.8727378,-0.4881893,1,-8
-0.9448704,0.3274447,1,-7
-0.9673206,0.2535565,1,-6
-0.7571631,0.6532259,1,-5
0.5555390,0.8314905,1,-4
-0.4051592,-0.9142461,1,-3
-0.9931152,0.1171410,1,-2
-0.7469416,-0.6648896,1,-1
0.6786231,0.7344866,1,1
0.2517738,-0.9677861,1,2
0.9630064,-0.2694783,1,3
-0.0214868,-0.9997691,1,4
0.9758901,-0.2182625,1,5
0.0654025,-0.9978589,1,6
0.2438099,-0.9698230,1,7
-0.7587872,-0.6513387,1,8
-0.9262482,0.3769141,1,9
0.9889351,-0.1483491,1,10
-0.7899801,0.6131325,1,11
-0.7957547,0.6056191,1,12
0.3502625,0.9366516,1,13
-0.1356859,-0.9907519,1,14
-0.7826573,-0.6224527,1,15
0.8799261,0.4751107,1,16
0.5460657,0.8377423,1,17
0.8861642,0.4633713,1,18
0.4156635,0.9095185,1,19
-0.7290719,-0.6844372,1,20
-0.8410662,0.5409322,1,21
-0.8914495,-0.4531201,1,22
0.8712115,-0.4909080,1,23
0.8312231,-0.5559390,1,24
0.8795831,0.4757453,1,25
0.6487443,-0.7610065,1,26
-0.9111201,0.4121409,1,27
-0.9640898,0.2655766,1,28
0.9311056,0.3647499,1,29
0.8679553,-0.4966422,1,30
0.1193490,-0.9928523,1,31
0.5563585,-0.8309424,1,32
0.4755355,0.8796965,1,33
0.7453943,0.6666239,1,34
-0.9849339,0.1729311,1,35
0.9195743,0.3929163,1,36
-0.7054648,0.7087449,1,37
0.7858934,-0.6183620,1,38
0.2640906,0.9644979,1,39
0.6399670,0.7684024,1,40
0.8538697,0.5204868,1,41
